  221.625   3.56   4.20   2.49  -1.89  -1.52  -2.07  -1.16   -.70  -1.33   99.1   99.4   98.7  261.6
  221.750   3.50   4.11   2.61  -1.61  -1.43  -1.79  -1.04   -.85  -1.39   98.7   98.8   98.6  261.6
  221.875   4.27   5.06   3.65  -2.16  -1.70  -2.60  -1.87  -1.40  -2.25   99.0   99.3   98.8  255.0
  222.000   4.03   4.79   3.44  -3.22  -2.69  -3.47  -2.82  -2.38  -3.06   99.5   99.6   99.3  247.8
  222.125   3.39   4.12   2.69  -3.47  -3.30  -3.65  -3.12  -2.87  -3.25   99.7   99.7   99.6  268.2
  222.250   2.06   2.69   1.71  -3.22  -3.13  -3.39  -2.82  -2.69  -2.91   99.7   99.7   99.7  240.4
  222.375    .34   2.20    .00  -3.04  -2.60  -3.22  -2.67  -2.42  -2.88   99.7   99.8   99.6  251.6
  222.500    .00    .00    .00  -1.52   -.30  -2.60  -1.57   -.21  -2.47   99.5   99.7   99.2  251.7
  222.625    .94   1.37    .06    .96   3.01   -.78   1.64   5.67   -.16   98.0   99.2   93.6  254.3
  222.750   1.33   2.38    .54    .47   2.80   -.49   1.12   3.77   -.16   92.7   94.1   91.3  140.9
  222.875   2.56   3.19   1.58   -.21    .18   -.40    .03    .31   -.17   93.6   94.3   92.6  125.7
  223.000   3.18   4.89   1.93  -1.98   -.21  -4.07  -1.20    .08  -3.11   83.6   91.9   77.9  108.2
  223.125   6.43   8.01   4.77  -5.23  -4.65  -5.55  -4.28  -3.67  -4.55   82.2   84.4   80.5  118.9
  223.250   9.55  11.27   8.13  -4.98  -4.65  -5.55  -4.15  -3.85  -4.68   80.8   81.7   80.3  113.8
  223.375  11.86  12.55  10.75  -5.63  -5.39  -5.87  -4.87  -4.66  -5.04   83.0   84.6   81.5  118.1
  223.500  11.78  12.57  11.02  -3.99  -1.98  -5.55  -3.24  -1.27  -4.73   82.1   83.7   80.3  114.3
  223.625  10.66  12.71   8.68    .96   2.38  -1.52   1.65   3.03   -.98   89.2   90.9   84.1  141.0
  223.750   8.27   9.25   7.71   2.48   2.69   2.07   3.25   3.53   2.87   90.5   91.0   89.8  122.5
  223.875   8.33   8.74   7.30   2.48   2.90   2.17   3.49   3.88   3.07   91.2   95.0   88.6  132.8
  224.000   7.06   8.32   6.03   2.59   3.11   2.17   3.56   4.02   3.23   92.2   92.9   91.6  145.2
  224.125   8.32   9.92   7.24   2.17   2.59   1.26   3.03   3.55   1.99   93.0   96.5   91.6  156.8
  224.250   5.98   7.14   4.96   1.16   1.36    .96   1.84   2.02   1.63   97.7   98.6   96.9  150.6
  224.375   5.30   5.77   4.74   1.36   1.76   1.16   2.16   2.50   1.86   95.5   97.1   93.4  141.5
  224.500   6.73   7.23   5.71   1.87   2.17   1.66   2.66   2.81   2.52   89.2   92.5   86.9  125.9
  224.625   6.87   7.24   6.40   2.17   2.38   1.87   2.87   3.10   2.63   85.3   85.7   84.8  123.0
  224.750   7.09   8.01   6.34   2.17   2.38   1.97   2.96   3.18   2.75   85.8   86.5   85.3  124.0
  224.875   7.42   8.23   6.94   2.38   2.59   2.17   3.16   3.29   3.02   85.9   86.3   85.4  122.7
  225.000   8.38   8.62   8.15   1.97   2.38   1.36   2.70   3.15   2.11   86.1   87.0   85.6  130.1
  225.125   8.65   9.05   8.42    .96   1.46    .57   1.65   2.10   1.36   86.6   88.0   85.5  138.8
  225.250   8.98   9.53   8.51    .86   1.06    .47   1.51   1.65   1.22   91.0   92.0   88.3  148.0
  225.375   8.95   9.77   7.81    .96   1.36    .57   1.60   1.93   1.21   90.2   91.8   87.1  135.3
  225.500   8.69   9.40   8.19   1.46   1.76   1.26   2.20   2.37   1.87   86.1   87.0   85.5  136.8
  225.625   8.13   8.51   7.19   1.76   2.07   1.56   2.43   2.69   2.27   85.6   85.9   85.1  135.8
  225.750   7.61   8.97   6.54   1.97   2.28   1.76   2.66   2.85   2.45   86.8   88.2   85.1  148.3
  225.875   5.96   6.99   3.98   1.76   2.07   1.56   2.48   2.76   2.34   89.3   90.1   88.5  133.3
  226.000   4.49   4.85   4.13   1.26   1.87    .96   1.93   2.58   1.60   92.9   95.1   89.8  142.7
  226.125   4.88   5.30   4.19    .96   1.16    .86   1.58   1.76   1.46   95.3   95.5   94.9  136.2
  226.250   5.59   6.36   4.70    .18    .76   -.40    .78   1.42    .20   95.3   95.6   94.9  137.1
  226.375   6.56   7.22   5.95    .27    .57   -.21    .83   1.04    .46   95.4   95.8   95.1  120.3
  226.500   6.34   7.05   5.20    .27    .66   -.11    .67   1.05    .28   91.7   95.8   87.0  109.2
  226.625   5.45   6.17   4.77   1.46   1.76    .66   1.82   2.11   1.15   87.3   88.3   86.6  131.2
  226.750   4.77   6.72   3.39   1.76   2.17   1.56   2.30   2.55   2.12   88.2   88.8   87.0  132.2
  226.875   3.85   4.60   3.09   1.97   2.17   1.76   2.47   2.62   2.37   89.2   89.4   88.8  134.3
  227.000   4.35   5.01   3.77    .76   1.66    .27   1.57   2.37   1.15   91.1   92.4   89.3  125.7
  227.125   5.68   6.12   5.18   -.59    .18  -1.24    .37   1.01   -.32   90.2   90.9   89.7  118.6
  227.250   6.64   7.88   5.53  -1.43  -1.06  -1.61   -.57   -.19   -.79   88.0   89.5   86.5  115.9
  227.375   8.23   8.82   7.56  -1.52  -1.34  -1.89   -.85   -.65  -1.12   87.0   87.4   86.7  127.0
  227.500   8.20   9.06   7.42   -.30    .66  -1.15    .23   1.14   -.62   87.1   87.5   86.5  136.5
  227.625   7.40   8.03   6.80   1.16   1.66    .66   1.64   2.18   1.18   88.0   89.3   87.0  134.0
  227.750   5.92   6.57   5.22   1.76   2.07   1.46   2.36   2.67   2.06   89.8   90.5   88.8  129.4
  227.875   5.01   5.50   3.91   1.87   2.07   1.76   2.49   2.67   2.40   91.0   91.4   90.2  144.6
  228.000   5.53   6.49   3.72   1.46   1.76    .86   2.22   2.47   1.82   91.1   92.0   90.5  132.4
  228.125   6.29   6.88   5.62    .66    .96    .37   1.58   1.91   1.19   90.4   90.9   90.0  133.3
  228.250   6.80   7.37   6.30   -.11    .37   -.49    .69   1.14    .33   90.7   91.0   90.3  133.1
  228.375   7.11   7.76   6.37   -.21    .47   -.96    .46   1.05   -.22   90.8   91.4   89.8  125.2
  228.500   7.86   8.51   6.93    .57    .86    .18   1.13   1.43    .80   88.6   89.7   87.5  127.9
  228.625   7.92   8.77   7.06   1.06   1.36    .47   1.59   1.97   1.09   88.0   88.9   86.8  128.6
  228.750   9.08   9.61   8.44   1.46   1.66   1.26   2.11   2.39   1.80   86.2   86.9   85.5  109.9
  228.875   6.96   8.83   5.71   1.66   1.87   1.56   2.43   2.70   2.25   88.7   90.9   86.1  132.1
  229.000   5.97   6.38   5.67   1.26   1.87    .86   2.08   2.64   1.69   91.5   92.4   90.4  140.6
  229.125   5.90   6.25   5.60   1.26   1.46    .86   2.04   2.22   1.75   92.4   92.6   92.2  142.7
  229.250   6.32   7.47   5.34   1.06   1.26    .96   1.80   1.98   1.61   92.8   93.8   91.8  127.3
  229.375   5.58   6.81   4.97   1.06   1.16    .96   1.68   1.85   1.55   94.1   94.8   93.4  136.4
  229.500   5.72   6.64   4.27    .96   1.06    .86   1.54   1.66   1.41   94.0   95.0   93.4  142.2
  229.625   3.09   3.94   2.43    .96   1.16    .86   1.44   1.52   1.36   96.9   98.0   95.4  146.4
  229.750   2.96   3.45   2.67    .86   1.06    .66   1.18   1.33   1.01   99.1   99.6   98.3  144.1
  229.875   2.12   2.75   1.53    .47    .76    .27    .87   1.18    .60   99.3   99.8   98.7  143.4
  230.000   1.54   1.72   1.34   -.02    .18   -.30    .38    .60    .14  100.3  100.6   99.8  187.4
  230.125    .61   1.06    .40   -.49   -.30   -.59   -.04    .11   -.11  100.7  100.8  100.6  187.3
  230.250    .63    .99    .35   -.59   -.49   -.68   -.17   -.09   -.29  100.8  100.8  100.7  187.6
  230.375    .12    .63    .00   -.49   -.21   -.68    .02    .25   -.26  100.9  101.1  100.8  187.5
  230.500    .56    .80    .00    .86   2.28   -.30   1.21   2.93    .30   99.4  100.8   97.4  187.6
  230.625   1.33   2.25    .40    .66   1.97   -.11   1.85   3.36    .87   95.0   96.6   94.2  167.1
  230.750   2.01   2.66   1.61    .47    .66    .18   1.03   1.53    .56   96.2   97.3   95.3  143.9
  230.875   2.39   2.87   1.81    .08    .37   -.11    .60   1.17    .15   97.8   98.9   96.8  141.2
  231.000   2.86   3.05   2.54   -.40   -.11   -.68    .02    .29   -.23   99.4   99.8   99.0  153.9
  231.125   2.67   3.07   2.16   -.59   -.49   -.68   -.11    .00   -.29  100.0  100.1   99.9  140.7
  231.250   2.96   3.35   2.42   -.30   -.11   -.59    .32    .44    .02   98.9  100.0   97.5  140.3
  231.375   3.26   3.57   2.78  -1.15   -.59  -1.61   -.37    .09   -.81   95.8   97.4   92.5  125.3
  231.500   3.91   4.40   3.03   -.40    .37  -1.24    .16    .66   -.52   89.3   92.4   87.4  134.6
  231.625   4.15   4.47   3.82    .76   1.26    .27    .97   1.30    .64   86.7   87.4   86.1  128.9
  231.750   4.38   4.93   3.81    .76   1.16    .47   1.14   1.27   1.00   87.3   88.1   86.0  130.9
  231.875   3.30   4.02   2.50    .76   1.16   -.02    .92   1.22    .36   90.4   93.8   88.1  128.8
  232.000   4.32   4.92   3.43   -.78   -.40   -.96   -.16    .08   -.34   92.5   93.7   91.9  125.5
  232.125   5.52   6.35   4.65  -1.52   -.78  -2.69   -.89   -.03  -2.16   89.6   91.6   88.3  105.2
  232.250   7.45   8.13   6.24  -4.41  -3.04  -5.55  -3.81  -2.47  -4.84   87.9   88.7   87.5   95.1
  232.375   8.17   9.52   6.96  -5.95  -5.55  -6.42  -5.38  -4.95  -5.86   86.6   88.1   85.4  102.7
  232.500   9.16  10.29   7.88  -5.06  -2.34  -6.80  -4.59  -2.00  -6.27   87.6   92.0   83.4  120.7
  232.625   7.52   9.22   6.67   -.49    .27  -2.16   -.15    .73  -1.81   94.6   97.0   91.6  164.6
  232.750   4.83   6.36   3.97    .47    .96    .08   1.01   1.53    .56   95.3   97.2   92.2  144.6
  232.875   5.86   6.67   4.31    .76   1.26   -.02   1.25   1.68    .49   87.1   91.9   79.2  118.8
  233.000   4.77   6.80   3.12  -1.61   -.40  -2.34   -.94    .14  -1.73   87.2   91.3   81.6  125.5
  233.125   6.70   7.25   5.95  -1.98  -1.79  -2.25  -1.51  -1.31  -1.74   91.2   91.9   90.4  125.8
  233.250   6.72   7.70   6.14  -2.16  -1.79  -2.69  -1.69  -1.37  -2.24   90.6   91.1   90.2  127.1
  233.375   7.17   7.56   6.42  -1.98  -1.52  -2.34  -1.45   -.99  -1.70   91.2   91.7   90.4  129.8
  233.500   7.03   7.46   6.67  -1.24   -.87  -2.07   -.75   -.46  -1.37   89.8   90.4   89.1  129.8
  233.625   7.53   7.90   6.90   -.30    .08   -.78    .07    .40   -.40   87.9   88.7   87.1  139.7
  233.750   7.58   8.66   6.59    .08    .27   -.21    .46    .64    .27   88.5   89.1   87.9  141.5
  233.875   8.13   9.27   6.92   -.40    .18  -1.15    .05    .61   -.66   86.2   88.1   83.9  129.2
  234.000   9.02   9.77   8.23  -2.60  -1.24  -3.90  -2.02   -.76  -3.20   82.7   84.1   81.8  106.2
  234.125   9.63  10.68   8.39  -4.90  -3.99  -5.71  -4.25  -3.37  -5.03   81.7   82.9   80.6  111.7
  234.250  10.80  11.47   9.16  -5.39  -5.06  -5.71  -4.79  -4.39  -5.11   80.8   81.3   79.7  118.1
  234.375  12.55  13.46  11.69  -5.23  -4.82  -5.79  -4.64  -4.19  -5.17   79.3   80.3   78.4  116.6
  234.500  12.79  13.76  11.65  -3.65  -2.60  -4.82  -3.07  -2.02  -4.21   77.9   78.9   76.7  138.2
  234.625  10.93  12.27   9.50  -1.24    .57  -2.60   -.77    .94  -2.07   82.5   85.8   78.7  145.0
  234.750   7.97   9.42   6.91    .86   1.16    .47   1.40   1.68    .86   92.6   95.0   86.8  155.3
  234.875   7.31   8.50   5.97   1.26   1.56   1.06   1.90   2.19   1.62   93.4   95.0   90.5  131.5
  235.000  10.29  12.13   8.75    .96   1.66   -.02   1.57   2.27    .65   85.9   89.8   82.7  130.6
  235.125  12.68  14.37  11.67   -.30   -.02   -.68    .32    .63   -.01   80.9   83.2   77.8  142.7
  235.250  12.62  13.94  11.84   -.11    .66   -.59    .52   1.08    .15   79.7   82.7   77.9  146.2
  235.375  14.13  15.75  11.87    .37   1.16   -.11    .96   1.74    .36   84.4   88.5   82.5  149.1
  235.500  13.53  14.70  12.56   1.26   1.46   1.06   1.94   2.16   1.76   85.5   87.7   83.3  156.7
  235.625  11.48  12.24  10.38   1.36   1.66   1.16   2.00   2.32   1.74   87.0   88.5   84.9  157.6
  235.750  10.63  11.48   9.28   1.66   1.97   1.36   2.34   2.75   1.98   85.5   87.3   83.9  153.3
  235.875  10.44  11.79   9.08   1.97   2.28   1.76   2.76   3.11   2.43   83.7   85.0   81.9  159.5
  236.000   9.87  10.92   8.88   1.97   2.48   1.46   2.81   3.52   2.30   83.7   86.3   80.0  131.3
  236.125   9.84  12.32   8.25   2.17   3.11   1.66   3.05   4.08   2.52   83.8   85.7   80.3  147.1
  236.250  11.09  12.66   8.17   2.80   3.43   2.38   3.89   4.45   3.46   76.4   80.8   73.7  139.5
  236.375   9.77  12.87   7.00   2.59   3.54   1.97   3.52   4.59   2.81   77.1   82.7   72.4  125.0
  236.500   7.56  11.22   6.05   2.28   4.08    .57   3.18   5.12   1.14   72.5   78.7   66.8  105.1
  236.625   8.98  10.94   7.65    .08    .86   -.30    .56   1.43    .15   80.3   81.7   77.8  103.0
  236.750   7.74   8.30   6.43    .86   1.26    .27   1.46   1.87    .86   83.1   83.9   82.0  104.9
  236.875   5.03   6.22   4.32    .86   1.16    .37   1.60   1.88   1.02   85.8   87.4   82.8   92.6
  237.000   6.51   7.16   5.42   -.68    .37  -1.79   -.07    .98  -1.26   85.5   86.8   83.9   96.7
  237.125   7.24   8.58   6.59  -2.78  -1.79  -4.07  -2.29  -1.33  -3.54   82.2   84.0   80.3   93.5
  237.250   9.50  10.42   8.82  -5.06  -4.15  -5.71  -4.64  -3.73  -5.30   78.7   80.0   76.8  103.9
  237.375  10.88  11.59  10.46  -6.49  -5.87  -6.88  -6.04  -5.43  -6.39   76.2   76.8   75.6  110.2
  237.500   9.40  10.27   8.80  -4.98  -3.56  -6.18  -4.61  -3.29  -5.79   78.0   79.3   76.8  126.4
  237.625   7.59   8.86   6.59  -2.16   -.87  -3.13  -1.81   -.63  -2.91   81.8   84.1   79.2  144.1
  237.750   5.99   6.91   5.36   -.11    .37   -.87    .26    .63   -.65   86.9   87.9   84.7  135.5
  237.875   5.70   6.48   5.01    .08    .47   -.21    .42    .76    .10   89.2   89.8   87.6  137.6
  238.000   6.51   7.94   5.35  -1.24   -.21  -2.16   -.75    .08  -1.68   88.8   90.1   86.5  121.3
  238.125   8.60   9.65   7.84  -2.95  -2.34  -3.65  -2.42  -1.80  -3.08   84.8   86.3   83.1  121.4
  238.250   9.20   9.90   8.16  -3.82  -3.39  -4.07  -3.21  -2.89  -3.49   81.5   83.2   79.6  125.3
  238.375  10.62  11.39   9.55  -4.15  -3.65  -4.57  -3.54  -3.02  -3.97   78.5   80.5   76.1  113.1
  238.500  11.46  12.22  10.50  -2.95  -1.89  -4.15  -2.42  -1.51  -3.50   75.9   77.1   75.1  123.1
  238.625  10.86  12.91   9.14    .18   1.56  -1.70    .66   1.96  -1.21   78.6   80.5   76.7  135.6
  238.750   8.49   9.17   7.62   1.66   1.97   1.36   2.27   2.51   2.00   81.3   82.5   80.1  139.1
  238.875   7.77   9.27   5.81   1.87   1.97   1.56   2.44   2.63   2.20   82.9   84.1   81.4  136.8
  239.000   7.40   8.32   6.95   1.06   1.66    .08   1.77   2.30    .80   82.7   83.7   81.9  118.8
  239.125   7.65   8.32   6.83   -.21    .27   -.68    .46    .99    .02   81.7   82.9   80.4  126.2
  239.250   8.65   9.85   7.82  -1.34   -.30  -2.34   -.70    .39  -1.60   80.1   81.8   78.4  127.4
  239.375   9.61  10.55   9.07  -2.78  -2.25  -3.39  -2.13  -1.58  -2.81   78.4   78.9   77.6  102.5
  239.500  10.49  11.12   9.95  -3.22  -2.16  -3.82  -2.69  -1.70  -3.31   79.5   79.7   79.2  102.3
  239.625   9.17   9.95   8.56  -1.15   -.21  -1.98   -.71    .22  -1.58   80.5   81.4   79.5  100.4
  239.750   7.50   8.64   6.47    .37    .76   -.11    .93   1.34    .36   82.6   84.3   80.8  103.6
  239.875   6.01   6.63   5.24    .27    .66   -.30    .83   1.17    .19   84.9   85.6   84.5  105.0
  240.000   6.27   6.87   5.73  -1.79   -.30  -3.30  -1.27    .06  -2.79   84.1   85.4   83.2   99.2
  240.125   7.35   7.99   6.84  -4.65  -3.47  -6.02  -4.19  -3.00  -5.55   81.9   83.1   80.9   99.2
  240.250   8.38   9.31   7.57  -6.10  -5.55  -6.80  -5.57  -5.03  -6.31   78.8   80.4   77.5   98.8
  240.375  10.25  11.29   9.36  -7.41  -6.88  -7.70  -6.87  -6.35  -7.16   75.6   77.3   73.5  101.2
  240.500  10.79  11.42  10.21  -6.80  -5.79  -7.63  -6.32  -5.35  -7.15   72.4   73.3   72.0   98.7
  240.625  10.12  10.51   9.73  -4.90  -4.07  -5.71  -4.51  -3.72  -5.30   73.1   74.0   72.4  114.3
  240.750   8.72   9.51   7.95  -3.04  -2.34  -3.90  -2.68  -2.05  -3.61   74.7   75.6   74.0  112.2
  240.875   7.73   8.27   7.11  -2.51  -2.16  -2.95  -2.13  -1.89  -2.53   75.9   76.5   75.4  114.8
  241.000   8.90   9.57   8.16  -3.99  -2.95  -4.98  -3.43  -2.59  -4.32   75.2   76.2   74.1  121.0
  241.125   9.58  11.51   8.55  -6.02  -5.15  -6.42  -5.36  -4.55  -5.79   74.9   75.4   74.3  104.1
  241.250  10.21  11.36   8.85  -6.72  -6.42  -6.95  -6.10  -5.78  -6.33   73.9   74.6   73.3  108.9
  241.375  11.29  12.43  10.13  -7.56  -7.03  -8.07  -6.87  -6.34  -7.45   73.4   74.4   72.5  100.2
  241.500  10.44  12.95   8.00  -7.18  -5.79  -8.22  -6.55  -5.28  -7.54   72.0   73.3   70.4  104.2
  241.625  10.07  12.61   8.07  -4.32  -2.95  -5.71  -3.87  -2.66  -5.24   72.6   74.1   71.3  108.6
  241.750  10.31  11.59   9.17  -2.51  -2.07  -2.95  -2.14  -1.74  -2.60   75.7   77.7   73.9  120.1
  241.875   9.03   9.94   7.56  -1.79  -1.43  -2.25  -1.45  -1.13  -1.86   77.8   78.7   76.4  128.0
  242.000   7.59   8.31   6.52  -3.56  -2.42  -4.65  -3.00  -2.02  -3.98   78.8   79.4   78.3  125.0
  242.125   7.64   8.35   6.85  -5.39  -4.74  -5.79  -4.72  -4.21  -5.11   78.5   79.0   78.1  122.2
  242.250   8.81   9.37   7.98  -6.10  -5.71  -6.34  -5.45  -5.02  -5.65   78.7   79.2   77.9  105.9
  242.375   8.46   9.36   7.48  -6.57  -6.18  -6.88  -5.94  -5.56  -6.25   80.5   81.4   79.3  115.7
  242.500   7.84   8.37   7.48  -5.31  -3.99  -6.34  -4.76  -3.57  -5.72   81.8   82.6   81.3  140.4
  242.625   6.97   7.84   5.81  -2.51  -1.43  -3.73  -2.28  -1.20  -3.42   83.8   86.3   82.5  141.3
  242.750   4.98   6.30   3.83   -.78   -.11  -1.34   -.44    .17  -1.09   89.5   92.2   86.0  155.5
  242.875   3.64   4.39   3.02   -.59   -.11  -1.52   -.32    .13  -1.19   95.1   97.1   92.7  147.1
  243.000   4.22   5.55   2.89  -2.87  -1.98  -3.47  -2.39  -1.39  -3.01   96.9   98.0   94.8  134.4
  243.125   5.29   5.70   4.75  -3.82  -3.30  -4.24  -3.31  -2.77  -3.65   94.0   94.6   93.6  153.3
  243.250   5.01   5.43   4.65  -3.56  -3.39  -3.90  -3.20  -3.02  -3.48   95.8   98.8   94.4  136.5
  243.375   6.52   7.32   5.08  -4.07  -3.73  -4.57  -3.72  -3.39  -4.20   99.6   99.7   99.2  145.3
  243.500   5.79   6.95   5.12  -4.41  -4.07  -4.65  -4.02  -3.73  -4.32   99.3   99.5   99.1  149.1
  243.625   5.49   6.00   4.72  -4.24  -4.07  -4.41  -3.88  -3.71  -4.03   98.8   99.0   98.6  156.1
  243.750   4.53   5.21   4.12  -4.24  -4.07  -4.49  -3.80  -3.61  -4.12   98.7   99.0   98.5  199.3
  243.875   4.26   4.92   3.68  -4.74  -3.99  -5.47  -4.51  -4.05  -5.11   99.3   99.6   99.0  202.1
  244.000   5.30   6.19   4.17  -6.10  -5.47  -6.49  -5.64  -5.09  -5.96   99.5   99.6   99.5  176.1
  244.125   5.44   5.79   5.02  -6.34  -6.18  -6.49  -5.83  -5.70  -5.93   99.5   99.5   99.4  194.7
  244.250   2.42   5.69    .84  -6.95  -6.57  -7.26  -6.39  -6.03  -6.68   99.4   99.5   99.3  135.9
  244.375   1.25   2.30    .22  -8.22  -7.33  -8.65  -7.17  -6.73  -7.51   99.1   99.3   99.0   96.0
  244.500    .65   1.45    .10  -7.70  -7.03  -8.72  -6.61  -5.83  -7.54   98.6   99.1   97.9   19.0
  244.625   1.91   2.70    .24  -6.26  -5.71  -7.18  -5.11  -4.55  -6.12   97.5   98.0   97.1  321.1
  244.750   1.91   2.58    .98  -5.71  -5.23  -6.18  -4.38  -3.76  -4.76   96.7   97.1   96.3  359.9
  244.875   1.70   2.07   1.41  -6.65  -5.79  -7.26  -5.60  -4.16  -6.35   97.1   97.9   96.1  302.8
  245.000   2.15   2.84   1.28  -7.70  -7.26  -8.36  -7.05  -6.45  -7.56   98.8   99.1   98.1  309.8
  245.125    .60   1.72    .00  -8.65  -8.22  -9.08  -7.72  -7.49  -8.10   99.0   99.1   98.9  296.9
  245.250    .53   1.04    .05  -9.70  -9.08 -10.32  -8.55  -8.14  -9.30   98.8   98.9   98.6  311.0
  245.375    .90   1.59    .22 -10.04  -9.22 -10.72  -8.57  -7.91  -8.96   98.7   98.8   98.4  204.2
  245.500    .93   1.28    .33  -9.15  -7.10 -10.38  -7.37  -6.19  -8.05   98.4   98.6   97.9  134.0
  245.625   1.12   2.57    .23  -6.72  -5.15  -7.70  -5.39  -3.77  -6.59   96.9   97.8   96.2  252.0
  245.750   1.65   2.62   1.15  -6.88  -4.82  -7.78  -5.73  -4.67  -6.51   96.2   96.6   95.7  206.6
  245.875   2.03   2.67   1.09  -8.00  -5.06  -8.65  -7.36  -6.18  -7.93   97.2   98.2   96.0  180.6
  246.000   1.84   2.03   1.64  -9.63  -8.79 -10.78  -8.46  -8.00  -9.20   98.2   98.4   98.1  129.3
  246.125   3.00   3.86   2.14 -13.90 -10.18 -17.37 -11.23  -9.05 -14.30   97.0   98.2   95.4  115.1
  246.250   3.76   4.08   3.27 -14.76 -13.78 -16.31 -12.84 -12.48 -13.48   95.0   96.0   94.3  101.3
  246.375   3.20   3.81   2.58 -12.13 -10.58 -14.59 -11.13  -9.99 -13.02   95.7   96.6   94.4  135.6
  246.500   4.06   4.60   3.67 -10.58 -10.04 -11.11  -9.96  -9.50 -10.43   95.8   96.5   95.0  137.6
  246.625   4.75   5.06   4.31  -8.72  -7.56 -10.25  -8.32  -7.26  -9.70   94.7   95.1   93.8  140.1
  246.750   3.83   4.92   2.33  -7.70  -6.95  -9.70  -7.13  -6.56  -8.52   86.5   93.0   82.1   97.6
  246.875   4.32   5.37   3.22 -11.43  -9.70 -13.18  -9.96  -8.47 -11.53   77.3   81.0   75.0   80.1
  247.000   5.04   5.47   4.76 -16.42 -13.06 -18.18 -12.99 -11.66 -14.92   76.8   78.6   75.4  144.3
  247.125   5.28   5.87   4.85 -14.82 -10.85 -17.47 -11.66  -8.52 -13.54   81.2   83.7   76.7  169.6
  247.250   6.07   6.86   4.79 -11.82  -9.77 -12.88  -9.99  -8.14 -10.94   80.9   82.2   79.8  168.7
  247.375   6.04   6.60   5.44 -10.11  -8.29 -11.50  -8.68  -7.17  -9.74   82.0   83.2   80.8  196.0
  247.500   6.21   7.18   5.11  -7.56  -6.26  -8.86  -6.53  -5.59  -7.55   81.4   81.9   80.7  151.0
  247.625   6.61   7.32   5.99  -5.31  -4.15  -6.42  -4.77  -3.82  -5.75   82.3   82.7   81.9  134.9
  247.750   4.73   5.68   3.96  -3.99  -3.82  -4.15  -3.45  -3.18  -3.71   82.3   83.1   81.6  146.5
  247.875   3.93   4.63   3.06  -5.63  -3.90  -7.78  -4.68  -3.38  -6.09   82.7   83.5   81.7  114.8
  248.000   3.92   4.78   2.78 -11.31  -9.01 -13.12  -8.73  -7.19 -11.15   82.0   83.1   80.7  109.1
  248.125   4.18   4.77   3.66 -14.53 -12.63 -16.04 -11.63  -9.42 -13.19   80.7   81.0   80.0  108.4
  248.250   4.27   4.96   3.66 -16.31 -14.88 -17.67 -13.79 -12.13 -15.74   80.2   81.1   78.9  159.6
  248.375   3.61   4.33   2.99 -15.21 -12.63 -18.33 -13.74 -11.80 -15.89   87.1   96.8   79.7  169.8
  248.500   3.08   3.87   2.37 -10.78  -9.15 -12.51 -10.21  -8.78 -11.77   97.1   97.2   96.8  230.4
  248.625   1.61   2.40    .85  -7.26  -5.31  -8.94  -7.07  -5.51  -8.59   96.9   97.2   96.3  170.8
  248.750   1.24   2.01    .47  -4.98  -3.56  -6.02  -5.24  -4.55  -5.80   95.4   96.5   94.1  172.8
  248.875   1.39   2.38    .50  -6.10  -3.65  -7.48  -5.87  -4.63  -6.89   96.1   97.0   95.4  105.1
  249.000   2.77   3.54   1.96  -7.85  -7.48  -8.43  -7.29  -6.91  -7.89   94.8   97.0   91.3   96.0
  249.125   2.55   3.81   1.09 -10.58  -8.43 -13.60  -8.89  -7.84 -10.47   91.3   93.5   89.3  197.9
  249.250   1.56   2.49    .57  -9.36  -8.65  -9.91  -8.44  -8.02  -8.64   94.1   96.0   93.2  125.0
  249.375   3.79   6.23   2.16  -9.77  -9.08 -11.69  -9.23  -8.49 -11.10   95.6   96.9   95.0  105.2
  249.500   6.21   7.15   4.61 -12.26 -10.98 -13.18 -11.68 -10.54 -12.53   83.0   90.5   80.4  129.3
  249.625   5.54   6.19   5.02  -9.84  -8.43 -10.98  -9.35  -8.12 -10.46   84.7   87.3   82.6  132.5
  249.750   3.36   4.80   2.41  -7.03  -6.26  -8.07  -6.63  -6.10  -7.79   88.8   90.7   87.4  193.2
  249.875    .82   2.30    .07  -6.49  -5.23  -7.33  -6.04  -4.98  -6.54   88.8   90.7   85.6  126.1
  250.000   2.12   2.82   1.12  -8.51  -7.93  -8.94  -7.83  -7.10  -8.18   92.6   93.7   88.9   95.1
  250.125   1.49   2.21    .35  -8.72  -8.51  -8.86  -8.17  -7.93  -8.31   95.6   97.8   93.2  135.2
  250.250    .99   2.14    .02  -8.51  -8.29  -8.58  -7.85  -7.49  -8.01   97.1   97.8   94.8   48.4
  250.375   1.80   2.25   1.55  -8.86  -8.43  -9.77  -8.05  -7.69  -8.62   95.0   95.5   94.5   97.8
  250.500   1.71   2.32    .31  -8.58  -6.18  -9.77  -8.01  -4.94  -8.72   93.7   95.5   86.3  124.3
  250.625   1.76   3.33    .22  -7.10  -5.63  -8.14  -6.56  -4.89  -7.15   82.5   85.3   80.1   98.4
  250.750   3.34   4.08   2.69  -6.49  -6.26  -7.10  -5.95  -5.78  -6.53   82.1   85.3   80.9   24.5
  250.875   1.76   2.69    .53  -7.10  -6.34  -8.36  -6.41  -5.80  -7.48   83.8   87.4   81.6   85.6
  251.000   3.04   4.21   1.66 -12.20  -8.86 -15.66 -10.32  -7.60 -13.09   88.9   95.5   84.5   73.5
