  150.24  314.50  265.20  -32.26  -18.50  -16.91  -17.03   73.56   72.41    8.37    8.81  133.98    3.53    4.00   95.15   45.59    -.03     .84    -.06    -.57     .22 -173.00
  150.24  328.10  277.10  -31.01  -18.46  -16.69  -16.78   73.49   71.97    8.52    8.92  134.08    3.55    3.99   49.00   35.03    -.03     .84    -.05    -.76     .20 -115.04
  150.25  340.00  287.30  -29.54  -18.41  -16.63  -16.69   73.52   71.76    8.50    8.92  134.76    3.54    3.99   31.88   35.33    -.02     .85    -.03    -.88     .21  -96.75
  150.25  351.90  297.50  -27.95  -18.36  -16.42  -16.48   73.61   71.81    8.44    8.88  135.97    3.54    3.99   33.01   37.93    -.02     .85    -.03    -.90     .22  -98.88
  150.25  365.50  307.70  -26.24  -18.31  -16.11  -16.14   73.72   71.93    8.42    8.87  135.29    3.55    3.99   15.83   34.08    -.01     .84    -.01    -.90     .22  -76.15
  150.26  379.10  319.60  -24.65  -18.25  -15.92  -15.97   73.58   71.76    8.39    8.79  136.20    3.55    3.99   24.96   35.22    -.02     .84    -.03    -.91     .20  -84.83
  150.28  391.00  329.80  -22.95  -18.20  -15.61  -15.64   73.58   71.64    8.20    8.62  137.57    3.55    4.00   14.90   35.92    -.01     .84    -.02    -.97     .21  -73.77
  150.28  404.60  340.00  -21.24  -18.13  -15.43  -15.45   73.46   71.42    7.97    8.37  136.47    3.54    4.00    9.28   34.70    -.01     .84    -.01   -1.02     .20  -65.22
  150.29  418.20  351.90  -19.88  -18.07  -15.14  -15.14   73.63   71.50    8.04    8.41  137.89    3.55    3.99     .00   30.69     .00     .84     .00   -1.06     .18  -50.57
  150.29  430.10  362.10  -18.74  -18.00  -14.84  -14.84   73.72   71.56    8.47    8.92  138.75    3.55    3.99     .00   38.75     .00     .84     .00   -1.08     .22  -57.50
  150.30  440.30  368.90  -17.95  -17.93  -14.66  -14.70   73.64   71.60    8.11    8.47  137.83    3.55    3.99   17.87   37.54    -.02     .84    -.02   -1.02     .18  -73.36
  150.30  452.20  380.80  -16.81  -17.85  -14.42  -14.48   73.42   71.41    8.19    8.59  137.37    3.55    4.00   30.45   45.14    -.02     .84    -.03   -1.00     .20  -92.40
  150.32  465.80  391.00  -15.11  -17.77  -14.07  -14.12   73.57   71.60    8.01    8.44  139.97    3.55    4.00   26.23   46.04    -.01     .84    -.03    -.99     .21  -87.38
  150.32  477.70  401.20  -14.43  -17.69  -13.88  -13.93   73.28   71.39    7.78    8.17  138.82    3.55    3.99   24.27   41.72    -.02     .84    -.03    -.94     .19  -80.43
  150.33  489.60  409.70  -13.97  -17.60  -13.57  -13.65   72.35   70.40    8.20    8.59  143.21    3.55    3.99   41.41   50.35    -.03     .84    -.04    -.97     .20 -105.74
  150.33  501.50  419.90  -13.75  -17.51  -13.52  -13.62   71.89   70.00    8.21    8.61  142.64    3.55    3.99   71.12   70.90    -.03     .84    -.05    -.94     .20 -155.76
  150.34  511.70  430.10  -13.29  -17.42  -13.36  -13.44   71.20   69.28    8.03    8.36  142.38    3.55    3.99   48.37   58.88    -.04     .84    -.04    -.96     .16 -120.54
  150.34  523.60  438.60  -12.16  -17.33  -13.15  -13.21   70.49   68.56    7.78    8.12  145.22    3.55    4.00   26.96   42.53    -.03     .84    -.03    -.97     .17  -81.64
  150.36  532.10  447.10  -10.91  -17.24  -12.83  -12.91   69.83   67.86    8.27    8.69  145.40    3.55    4.00   43.46   56.12    -.02     .84    -.04    -.99     .21 -110.49
  150.37  542.30  453.90   -9.77  -17.14  -12.66  -12.77   69.87   67.92    7.79    8.14  147.76    3.55    4.00   73.40   74.05    -.05     .84    -.06    -.98     .18 -157.22
  150.37  552.50  462.40   -9.09  -17.04  -12.38  -12.48   68.85   66.85    7.95    8.32  147.21    3.54    3.99   67.42   76.10    -.04     .84    -.05   -1.00     .18 -152.61
  150.38  561.00  469.20   -7.72  -16.94  -12.14  -12.22   67.80   65.84    7.71    8.06  147.33    3.55    3.99   49.87   67.37    -.03     .84    -.04    -.98     .18 -124.96
  150.38  569.50  476.00   -6.82  -16.84  -11.89  -12.00   68.23   66.26    7.31    7.62  147.40    3.55    3.99   68.64   73.75    -.06     .84    -.05    -.99     .15 -149.21
  150.38  578.00  482.80   -5.91  -16.73  -11.62  -11.71   67.93   65.99    8.34    8.70  152.18    3.55    4.00   58.22   73.90    -.04     .84    -.05    -.97     .18 -138.02
  150.40  584.80  489.60   -4.77  -16.62  -11.43  -11.52   68.94   66.97    7.78    8.16  152.13    3.55    4.00   60.17   78.71    -.03     .84    -.05    -.99     .19 -143.65
  150.41  591.60  496.40   -3.86  -16.52  -11.24  -11.33   69.26   67.30    8.30    8.74  153.82    3.55    4.00   51.04   67.54    -.02     .84    -.05    -.98     .22 -122.45
  150.41  600.10  501.50   -2.84  -16.42  -10.98  -11.10   69.18   67.21    8.65    9.08  154.00    3.54    3.99   91.30   98.88    -.03     .84    -.06    -.99     .22 -193.02
  150.42  605.20  508.30   -1.59  -16.34  -10.86  -10.96   69.51   67.57    8.31    8.69  153.28    3.54    3.99   68.03   84.68    -.03     .84    -.05    -.97     .19 -154.30
  150.42  612.00  513.40    -.23  -16.24  -10.59  -10.63   69.37   67.17    8.18    8.60  157.18    3.55    3.99   19.88   61.60    -.01     .84    -.02   -1.10     .21  -81.71
  150.43  617.10  518.50     .36  -16.15  -10.27  -10.38   68.70   66.60    7.86    8.25  158.68    3.55    4.00   77.27   99.09    -.04     .84    -.05   -1.05     .19 -176.00
  150.45  622.20  521.90    1.27  -16.06   -9.90  -10.01   67.39   65.33    8.00    8.36  159.63    3.54    4.00   73.61   95.29    -.04     .84    -.06   -1.03     .18 -167.63
  150.45  627.30  525.30    1.54  -15.96   -9.74   -9.85   67.46   65.48    8.07    8.49  162.80    3.55    4.00   80.72  102.62    -.03     .84    -.06    -.99     .21 -181.80
  150.45  632.40  528.70    2.00  -15.86   -9.63   -9.71   68.77   66.89    8.03    8.47  163.48    3.55    4.00   44.29   70.60    -.02     .84    -.04    -.94     .22 -112.89
  150.46  635.80  530.40    2.72  -15.76   -9.49   -9.59   69.15   67.33    8.23    8.71  161.69    3.54    3.99   60.80   79.99    -.02     .83    -.05    -.91     .24 -138.07
  150.46  639.20  532.10    4.18  -15.66   -9.33   -9.43   69.51   67.81    8.42    8.79  162.70    3.54    3.99   66.48   84.16    -.04     .83    -.05    -.85     .18 -146.47
  150.47  644.30  535.50    4.45  -15.56   -9.20   -9.36   70.56   68.91    8.04    8.44  162.32    3.55    3.99  123.06  110.72    -.05     .83    -.08    -.82     .20 -229.33
  150.49  651.10  535.50    4.54  -15.48   -9.03   -9.12   70.56   69.00    8.11    8.52  163.53    3.55    4.00   48.15   63.58    -.03     .82    -.05    -.78     .21 -107.19
  150.49  654.50  535.50    4.90  -15.38   -8.85   -8.98   71.03   69.52    8.34    8.73  160.21    3.55    4.00   93.93   94.27    -.04     .82    -.06    -.76     .19 -183.29
  150.50  654.50  533.80    8.17  -15.28   -8.71   -8.87   71.62   70.22    7.95    8.51  154.97    3.55    4.00  115.90   98.11    -.03     .82    -.08    -.70     .28 -205.84
  150.50  654.50  528.70   16.53  -15.21   -8.63   -8.76   71.72   70.28    7.71    8.55  151.74    3.55    4.00  126.21  125.15    -.01     .81    -.07    -.72     .42 -234.83
  150.50  652.80  515.10   27.06  -15.13   -8.23   -8.65   69.71   69.54    7.86    8.25  156.45    3.54    4.00  -99.00  150.96    -.14     .79    -.21    -.08     .19  -24.90
  150.51  651.10  513.40   27.78  -15.03   -8.27   -8.59   69.72   69.14    7.68    8.04  152.77    3.54    4.00  -99.00  126.52    -.12     .79    -.16    -.29     .18     .27
  150.53  649.40  511.70   26.79  -14.94   -8.16   -8.51   68.70   68.34    7.17    7.51  156.23    3.54    4.00  -99.00  124.67    -.15     .79    -.18    -.18     .17    1.12
  150.53  646.00  508.30   25.79  -14.85   -8.08   -8.46   67.92   67.64    7.51    7.87  158.41    3.54    4.00  -99.00  134.46    -.15     .79    -.19    -.14     .18   -9.67
  150.54  644.30  504.90   22.34  -14.77   -8.02   -8.43   67.04   66.86    7.37    7.70  157.45    3.54    4.00  -99.00  137.64    -.19     .78    -.20    -.09     .16  -16.31
  150.54  640.90  503.20   18.52  -14.69   -8.10   -8.44   67.10   66.74    7.77    8.11  155.00    3.54    4.00  -99.00  118.55    -.15     .79    -.17    -.18     .17   -1.03
  150.55  634.10  499.80   15.89  -14.61   -8.09   -8.47   67.08   66.61    8.39    8.84  158.35    3.54    4.00  -99.00  154.64    -.09     .79    -.19    -.24     .22  -39.75
  150.55  622.20  496.40   14.35  -14.53   -8.14   -8.46   66.86   66.22    8.85    9.27  157.32    3.54    4.00  -99.00  133.85    -.09     .80    -.16    -.32     .21  -20.51
  150.57  612.00  491.30   13.35  -14.47   -8.12   -8.43   67.07   66.49    8.55    8.94  157.58    3.54    4.00  -99.00  123.23    -.10     .80    -.16    -.29     .19  -10.88
  150.57  605.20  486.20   12.80  -14.40   -8.05   -8.40   66.44   66.00    8.38    8.76  156.81    3.54    4.00  -99.00  130.71    -.12     .80    -.17    -.22     .19  -18.91
  150.58  598.40  481.10   11.62  -14.33   -8.06   -8.43   66.60   66.12    8.53    8.88  155.68    3.54    4.00  -99.00  138.50    -.15     .80    -.18    -.24     .18  -27.88
  150.58  591.60  476.00   11.08  -14.27   -8.06   -8.37   66.63   66.00    8.38    8.80  155.10    3.54    4.00  -99.00  129.41    -.09     .80    -.15    -.31     .21  -19.34
  150.59  583.10  470.90   11.17  -14.21   -7.90   -8.23   65.37   65.12    7.51    7.85  157.35    3.54    3.99  -99.00  107.43    -.14     .81    -.16    -.13     .17    2.74
  150.59  576.30  464.10    9.99  -14.15   -7.88   -8.23   65.92   65.66    7.38    7.72  155.88    3.54    3.99  -99.00  117.03    -.15     .81    -.17    -.13     .17   -8.04
  150.61  567.80  457.30    8.72  -14.08   -7.98   -8.29   67.39   66.93    8.02    8.42  153.52    3.54    3.99  -99.00  119.17    -.10     .81    -.15    -.23     .20  -11.45
  150.62  559.30  450.50    7.54  -14.02   -7.97   -8.23   67.97   67.37    7.85    8.20  151.61    3.54    4.00  -99.00  101.90    -.11     .81    -.13    -.30     .17    4.64
  150.62  550.80  443.70    6.72  -13.97   -7.90   -8.20   68.34   67.83    8.00    8.37  154.28    3.54    3.99  -99.00  116.46    -.11     .81    -.15    -.25     .18  -10.74
  150.63  540.60  435.20    5.08  -13.90   -7.90   -8.13   68.28   67.84    8.28    8.67  156.13    3.54    3.99  191.20   86.61    -.08     .81    -.12    -.22     .20 -272.72
  150.63  530.40  428.40    4.09  -13.86   -7.77   -8.10   68.38   68.30    7.96    8.31  159.93    3.54    4.00  -99.00  104.10    -.13     .81    -.17    -.04     .18   -1.02
  150.63  520.20  421.60    2.00  -13.80   -7.84   -8.16   68.48   68.28    8.63    9.03  159.72    3.54    3.99  -99.00  111.10    -.10     .81    -.16    -.10     .20  -10.10
  150.65  510.00  413.10     .00  -13.74   -7.98   -8.26   68.38   67.97    9.09    9.56  161.22    3.54    4.00  -99.00  112.82    -.06     .81    -.14    -.20     .24  -13.82
  150.66  499.80  404.60   -1.70  -13.69   -8.04   -8.34   68.20   67.69    9.26    9.75  162.37    3.54    4.00  -99.00  128.99    -.06     .81    -.15    -.25     .24  -31.69
  150.66  487.90  396.10   -3.98  -13.65   -8.10   -8.42   68.11   67.71    8.66    9.10  160.14    3.54    4.00  -99.00  124.46    -.08     .81    -.16    -.20     .22  -29.43
  150.67  477.70  397.80  -14.77  -13.61   -8.43   -8.53   69.71   68.50    8.56    9.01  155.12    3.54    4.00   57.83   61.36    -.02     .83    -.05    -.60     .22 -133.95
  150.67  465.80  387.60  -16.81  -13.57   -8.53   -8.62   69.13   67.82    8.48    8.94  158.04    3.54    4.00   52.08   62.40    -.02     .83    -.05    -.65     .23 -131.29
  150.68  453.90  377.40  -18.29  -13.54   -8.59   -8.67   68.73   67.39    8.42    8.85  155.50    3.54    4.00   43.39   57.39    -.02     .83    -.04    -.67     .22 -119.07
  150.70  442.00  367.20  -20.11  -13.50   -8.73   -8.78   68.35   66.89    8.73    9.16  157.21    3.54    4.00   25.65   52.53    -.01     .83    -.03    -.73     .22  -98.29
  150.70  430.10  357.00  -20.79  -13.48   -8.80   -8.90   68.68   67.28    8.05    8.44  157.23    3.54    4.00   68.52   77.99    -.03     .83    -.05    -.70     .19 -167.30
  150.70  416.50  346.80  -22.15  -13.46   -8.92   -8.97   70.07   68.68    7.97    8.42  157.08    3.55    4.00   26.64   51.79    -.01     .83    -.03    -.69     .23 -100.58
  150.71  404.60  336.60  -23.63  -13.45   -8.89   -8.95   71.45   70.17    7.74    8.10  158.03    3.55    4.00   27.55   43.38    -.02     .83    -.03    -.64     .18  -94.56
  150.71  392.70  326.40  -25.11  -13.44   -8.89   -8.96   73.01   71.74    7.50    7.89  156.24    3.54    4.00   34.78   48.51    -.02     .83    -.03    -.64     .19 -108.39
  150.72  379.10  316.20  -26.58  -13.43   -8.97   -9.02   73.86   72.61    7.38    7.75  155.38    3.55    4.00   22.86   40.92    -.02     .83    -.03    -.63     .18  -90.36
  150.74  367.20  306.00  -28.40  -13.42   -9.01   -9.08   74.49   73.21    7.28    7.67  152.48    3.55    4.00   34.79   48.61    -.02     .83    -.03    -.64     .19 -111.81
  150.74  353.60  295.80  -30.10  -13.42   -9.10   -9.13   74.90   73.56    7.24    7.63  153.97    3.55    4.00   13.60   39.66    -.01     .84    -.01    -.67     .20  -83.36
  150.75  341.70  283.90  -31.92  -13.41   -9.09   -9.14   75.04   73.70    7.26    7.66  155.76    3.55    4.00   24.30   45.72    -.02     .83    -.03    -.67     .20 -101.94
  150.75  329.80  273.70  -33.51  -13.40   -9.07   -9.13   75.24   73.91    7.24    7.64  156.64    3.55    4.00   29.75   48.17    -.02     .83    -.03    -.66     .20 -111.44
  150.75  316.20  263.50  -34.76  -13.40   -9.13   -9.16   75.31   73.99    6.87    7.20  157.45    3.55    4.00   11.86   34.04    -.01     .83    -.01    -.66     .16  -80.67
  150.76  304.30  253.30  -36.12  -13.41   -9.20   -9.25   75.53   74.18    6.80    7.18  155.24    3.54    3.99   23.34   43.90    -.02     .83    -.03    -.67     .19 -103.37
  150.78  292.40  243.10  -38.40  -13.41   -9.29   -9.33   75.95   74.58    7.56    7.93  151.94    3.54    3.99   17.84   40.73    -.01     .83    -.02    -.68     .18  -96.97
  150.78  278.80  232.90  -39.08  -13.42   -9.33   -9.38   76.05   74.62    7.67    8.06  151.75    3.54    3.99   23.85   46.59    -.02     .84    -.03    -.72     .20 -109.51
  150.79  268.60  222.70  -40.10  -13.43   -9.46   -9.52   76.41   74.95    7.18    7.55  150.77    3.54    3.99   28.17   47.79    -.02     .83    -.03    -.73     .19 -116.05
  150.79  256.70  212.50  -41.12  -13.44   -9.62   -9.62   76.81   75.27    7.41    7.84  150.51    3.54    3.99     .00   39.44     .00     .83     .00    -.77     .22  -80.56
  150.80  244.80  202.30  -41.92  -13.45   -9.75   -9.76   76.90   75.29    7.37    7.73  148.31    3.54    4.00    4.00   36.66     .00     .83    -.01    -.81     .18  -82.58
  150.80  232.90  192.10  -42.15  -13.47   -9.91   -9.92   76.99   75.35    6.86    7.20  147.37    3.54    4.00    3.80   34.97     .00     .82    -.01    -.82     .17  -80.91
  150.82  222.70  183.60  -43.28  -13.48   -9.94   -9.91   77.29   75.59    7.97    8.38  147.89    3.54    4.00  -12.02   32.94     .01     .82     .01    -.85     .21  -64.21
  150.82  212.50  175.10  -43.96  -13.51   -9.80   -9.78   76.73   75.11    7.81    8.22  149.38    3.54    4.00   -8.27   33.96     .01     .82     .01    -.81     .21  -69.65
  150.83  202.30  164.90  -44.87  -13.53   -9.98   -9.97   76.98   75.29    7.41    7.81  150.92    3.54    4.00   -4.16   36.58     .00     .82     .00    -.85     .20  -77.29
  150.83  192.10  158.10  -44.99  -13.55  -10.15  -10.13   76.76   75.07    7.18    7.60  150.20    3.54    4.00   -8.51   35.56     .01     .82     .01    -.85     .21  -72.03
  150.84  183.60  149.60  -45.89  -13.57  -10.29  -10.28   76.61   74.94    7.16    7.57  149.44    3.55    4.00   -4.28   36.24     .00     .81     .01    -.83     .21  -77.85
  150.84  173.40  141.10  -47.14  -13.60  -10.44  -10.38   76.54   74.85    6.86    7.29  147.95    3.55    4.00  -23.27   26.86     .02     .81     .03    -.85     .21  -50.73
  150.86  134.30  134.30  -48.39  -13.64  -10.61  -10.55   76.41   74.80    6.21    6.59  148.33    3.55    3.99  -19.51   20.89     .02    1.00     .03    -.81     .19  -49.77
  150.87  127.50  127.50  -50.44  -13.67  -10.71  -10.70   76.43   74.80    6.46    6.83  145.70    3.54    3.99   -3.83   30.67     .00    1.00     .01    -.81     .18  -77.28
  150.87  120.70  120.70  -52.14  -13.70  -11.08  -11.06   76.75   75.14    6.47    6.84  144.48    3.54    3.99   -7.38   27.19     .01    1.00     .01    -.81     .19  -71.95
